-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_UVA     CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_UVA
30.5,35.5,2020,2,13,0.28
31.5,34.5,2020,2,13,0.25
31.5,35.5,2020,2,13,0.27
32.5,34.5,2020,2,13,0.24
32.5,35.5,2020,2,13,0.24
29.5,34.5,2020,2,14,0.24
29.5,35.5,2020,2,14,0.26
30.5,34.5,2020,2,14,0.23
30.5,35.5,2020,2,14,0.23
31.5,34.5,2020,2,14,0.2
31.5,35.5,2020,2,14,0.21
32.5,34.5,2020,2,14,0.17
32.5,35.5,2020,2,14,0.19
29.5,34.5,2020,2,15,0.29
29.5,35.5,2020,2,15,0.28
30.5,34.5,2020,2,15,0.28
30.5,35.5,2020,2,15,0.27
31.5,34.5,2020,2,15,0.25
31.5,35.5,2020,2,15,0.26
32.5,34.5,2020,2,15,0.24
32.5,35.5,2020,2,15,0.24
29.5,34.5,2020,2,16,0.26
29.5,35.5,2020,2,16,0.29
30.5,34.5,2020,2,16,0.21
30.5,35.5,2020,2,16,0.25
31.5,34.5,2020,2,16,0.19
31.5,35.5,2020,2,16,0.24
32.5,34.5,2020,2,16,0.19
32.5,35.5,2020,2,16,0.24
29.5,34.5,2020,2,17,0.27
29.5,35.5,2020,2,17,0.29
30.5,34.5,2020,2,17,0.26
30.5,35.5,2020,2,17,0.27
31.5,34.5,2020,2,17,0.25
31.5,35.5,2020,2,17,0.26
32.5,34.5,2020,2,17,0.24
32.5,35.5,2020,2,17,0.24
29.5,34.5,2020,2,18,0.28
29.5,35.5,2020,2,18,0.3
30.5,34.5,2020,2,18,0.25
30.5,35.5,2020,2,18,0.26
31.5,34.5,2020,2,18,0.23
31.5,35.5,2020,2,18,0.23
32.5,34.5,2020,2,18,0.18
32.5,35.5,2020,2,18,0.19
29.5,34.5,2020,2,19,0.17
29.5,35.5,2020,2,19,0.14
30.5,34.5,2020,2,19,0.17
30.5,35.5,2020,2,19,0.17
31.5,34.5,2020,2,19,0.12
31.5,35.5,2020,2,19,0.16
32.5,34.5,2020,2,19,0.14
32.5,35.5,2020,2,19,0.16
29.5,34.5,2020,2,20,0.25
29.5,35.5,2020,2,20,0.2
30.5,34.5,2020,2,20,0.24
30.5,35.5,2020,2,20,0.18
31.5,34.5,2020,2,20,0.25
31.5,35.5,2020,2,20,0.19
32.5,34.5,2020,2,20,0.26
32.5,35.5,2020,2,20,0.2
29.5,34.5,2020,2,21,0.3
29.5,35.5,2020,2,21,0.31
30.5,34.5,2020,2,21,0.29
30.5,35.5,2020,2,21,0.28
31.5,34.5,2020,2,21,0.27
31.5,35.5,2020,2,21,0.25
32.5,34.5,2020,2,21,0.24
32.5,35.5,2020,2,21,0.22
29.5,34.5,2020,2,22,0.29
29.5,35.5,2020,2,22,0.31
30.5,34.5,2020,2,22,0.27
30.5,35.5,2020,2,22,0.27
31.5,34.5,2020,2,22,0.2
31.5,35.5,2020,2,22,0.17
32.5,34.5,2020,2,22,0.23
32.5,35.5,2020,2,22,0.18
29.5,34.5,2020,2,23,0.3
29.5,35.5,2020,2,23,0.31
30.5,34.5,2020,2,23,0.26
30.5,35.5,2020,2,23,0.29
31.5,34.5,2020,2,23,0.2
31.5,35.5,2020,2,23,0.23
32.5,34.5,2020,2,23,0.19
32.5,35.5,2020,2,23,0.17
29.5,34.5,2020,2,24,0.23
29.5,35.5,2020,2,24,0.25
30.5,34.5,2020,2,24,0.22
30.5,35.5,2020,2,24,0.26
31.5,34.5,2020,2,24,0.22
31.5,35.5,2020,2,24,0.23
32.5,34.5,2020,2,24,0.22
32.5,35.5,2020,2,24,0.24
29.5,34.5,2020,2,25,0.2
29.5,35.5,2020,2,25,0.14
30.5,34.5,2020,2,25,0.21
30.5,35.5,2020,2,25,0.14
31.5,34.5,2020,2,25,0.24
31.5,35.5,2020,2,25,0.13
32.5,34.5,2020,2,25,0.26
32.5,35.5,2020,2,25,0.17
29.5,34.5,2020,2,26,0.33
29.5,35.5,2020,2,26,0.32
30.5,34.5,2020,2,26,0.31
30.5,35.5,2020,2,26,0.3
31.5,34.5,2020,2,26,0.26
31.5,35.5,2020,2,26,0.22
32.5,34.5,2020,2,26,0.27
32.5,35.5,2020,2,26,0.24
29.5,34.5,2020,2,27,0.3
29.5,35.5,2020,2,27,0.33
30.5,34.5,2020,2,27,0.3
30.5,35.5,2020,2,27,0.31
31.5,34.5,2020,2,27,0.28
31.5,35.5,2020,2,27,0.29
32.5,34.5,2020,2,27,0.26
32.5,35.5,2020,2,27,0.28
29.5,34.5,2020,2,28,0.34
29.5,35.5,2020,2,28,0.34
30.5,34.5,2020,2,28,0.32
30.5,35.5,2020,2,28,0.32
31.5,34.5,2020,2,28,0.29
31.5,35.5,2020,2,28,0.31
32.5,34.5,2020,2,28,0.29
32.5,35.5,2020,2,28,0.29
29.5,34.5,2020,2,29,0.32
29.5,35.5,2020,2,29,0.34
30.5,34.5,2020,2,29,0.29
30.5,35.5,2020,2,29,0.28
31.5,34.5,2020,2,29,0.27
31.5,35.5,2020,2,29,0.23
32.5,34.5,2020,2,29,0.25
32.5,35.5,2020,2,29,0.19
29.5,34.5,2020,3,1,0.33
29.5,35.5,2020,3,1,0.33
30.5,34.5,2020,3,1,0.29
30.5,35.5,2020,3,1,0.25
31.5,34.5,2020,3,1,0.24
31.5,35.5,2020,3,1,0.22
32.5,34.5,2020,3,1,0.29
32.5,35.5,2020,3,1,0.24
29.5,34.5,2020,3,2,0.34
29.5,35.5,2020,3,2,0.35
30.5,34.5,2020,3,2,0.32
30.5,35.5,2020,3,2,0.33
31.5,34.5,2020,3,2,0.25
31.5,35.5,2020,3,2,0.25
32.5,34.5,2020,3,2,0.27
32.5,35.5,2020,3,2,0.21
29.5,34.5,2020,3,3,0.35
29.5,35.5,2020,3,3,0.35
30.5,34.5,2020,3,3,0.34
30.5,35.5,2020,3,3,0.34
31.5,34.5,2020,3,3,0.32
31.5,35.5,2020,3,3,0.32
32.5,34.5,2020,3,3,0.3
32.5,35.5,2020,3,3,0.31
29.5,34.5,2020,3,4,0.35
29.5,35.5,2020,3,4,0.35
30.5,34.5,2020,3,4,0.33
30.5,35.5,2020,3,4,0.34
31.5,34.5,2020,3,4,0.31
31.5,35.5,2020,3,4,0.32
32.5,34.5,2020,3,4,0.3
32.5,35.5,2020,3,4,0.31
29.5,34.5,2020,3,5,0.34
29.5,35.5,2020,3,5,0.35
30.5,34.5,2020,3,5,0.32
30.5,35.5,2020,3,5,0.33
31.5,34.5,2020,3,5,0.3
31.5,35.5,2020,3,5,0.3
32.5,34.5,2020,3,5,0.27
32.5,35.5,2020,3,5,0.28
29.5,34.5,2020,3,6,0.21
29.5,35.5,2020,3,6,0.24
30.5,34.5,2020,3,6,0.18
30.5,35.5,2020,3,6,0.2
31.5,34.5,2020,3,6,0.13
31.5,35.5,2020,3,6,0.15
32.5,34.5,2020,3,6,0.13
32.5,35.5,2020,3,6,0.15
29.5,34.5,2020,3,7,0.36
29.5,35.5,2020,3,7,0.36
30.5,34.5,2020,3,7,0.34
30.5,35.5,2020,3,7,0.32
31.5,34.5,2020,3,7,0.3
31.5,35.5,2020,3,7,0.26
32.5,34.5,2020,3,7,0.31
32.5,35.5,2020,3,7,0.27
29.5,34.5,2020,3,8,0.37
29.5,35.5,2020,3,8,0.35
30.5,34.5,2020,3,8,0.35
30.5,35.5,2020,3,8,0.34
31.5,34.5,2020,3,8,0.33
31.5,35.5,2020,3,8,0.33
32.5,34.5,2020,3,8,0.32
32.5,35.5,2020,3,8,0.32
29.5,34.5,2020,3,9,0.28
29.5,35.5,2020,3,9,0.3
30.5,34.5,2020,3,9,0.28
30.5,35.5,2020,3,9,0.27
31.5,34.5,2020,3,9,0.28
31.5,35.5,2020,3,9,0.27
32.5,34.5,2020,3,9,0.27
32.5,35.5,2020,3,9,0.27
29.5,34.5,2020,3,10,0.33
29.5,35.5,2020,3,10,0.35
30.5,34.5,2020,3,10,0.31
30.5,35.5,2020,3,10,0.33
31.5,34.5,2020,3,10,0.28
31.5,35.5,2020,3,10,0.31
32.5,34.5,2020,3,10,0.3
32.5,35.5,2020,3,10,0.29
29.5,34.5,2020,3,11,0.26
29.5,35.5,2020,3,11,0.28
30.5,34.5,2020,3,11,0.26
30.5,35.5,2020,3,11,0.25
31.5,34.5,2020,3,11,0.3
31.5,35.5,2020,3,11,0.31
32.5,34.5,2020,3,11,0.31
32.5,35.5,2020,3,11,0.31
29.5,34.5,2020,3,12,0.14
29.5,35.5,2020,3,12,0.09
30.5,34.5,2020,3,12,0.13
30.5,35.5,2020,3,12,0.08
31.5,34.5,2020,3,12,0.14
31.5,35.5,2020,3,12,0.13
32.5,34.5,2020,3,12,0.16
32.5,35.5,2020,3,12,0.19
29.5,34.5,2020,3,13,0.12
29.5,35.5,2020,3,13,0.2
30.5,34.5,2020,3,13,0.08
30.5,35.5,2020,3,13,0.17
31.5,34.5,2020,3,13,0.1
31.5,35.5,2020,3,13,0.14
32.5,34.5,2020,3,13,0.12
32.5,35.5,2020,3,13,0.14
29.5,34.5,2020,3,14,0.21
29.5,35.5,2020,3,14,0.2
30.5,34.5,2020,3,14,0.21
30.5,35.5,2020,3,14,0.17
31.5,34.5,2020,3,14,0.24
31.5,35.5,2020,3,14,0.15
32.5,34.5,2020,3,14,0.2
32.5,35.5,2020,3,14,0.14
29.5,34.5,2020,3,15,0.37
29.5,35.5,2020,3,15,0.34
30.5,34.5,2020,3,15,0.35
30.5,35.5,2020,3,15,0.3
31.5,34.5,2020,3,15,0.33
31.5,35.5,2020,3,15,0.28
32.5,34.5,2020,3,15,0.31
32.5,35.5,2020,3,15,0.26
29.5,34.5,2020,3,16,0.37
29.5,35.5,2020,3,16,0.37
30.5,34.5,2020,3,16,0.36
30.5,35.5,2020,3,16,0.35
31.5,34.5,2020,3,16,0.35
31.5,35.5,2020,3,16,0.34
32.5,34.5,2020,3,16,0.32
32.5,35.5,2020,3,16,0.32
29.5,34.5,2020,3,17,0.32
29.5,35.5,2020,3,17,0.34
30.5,34.5,2020,3,17,0.27
30.5,35.5,2020,3,17,0.26
31.5,34.5,2020,3,17,0.21
31.5,35.5,2020,3,17,0.23
32.5,34.5,2020,3,17,0.19
32.5,35.5,2020,3,17,0.2
29.5,34.5,2020,3,18,0.39
29.5,35.5,2020,3,18,0.39
30.5,34.5,2020,3,18,0.34
30.5,35.5,2020,3,18,0.31
31.5,34.5,2020,3,18,0.24
31.5,35.5,2020,3,18,0.21
32.5,34.5,2020,3,18,0.26
32.5,35.5,2020,3,18,0.21
29.5,34.5,2020,3,19,0.39
29.5,35.5,2020,3,19,0.39
30.5,34.5,2020,3,19,0.34
30.5,35.5,2020,3,19,0.34
31.5,34.5,2020,3,19,0.29
31.5,35.5,2020,3,19,0.26
32.5,34.5,2020,3,19,0.26
32.5,35.5,2020,3,19,0.2
29.5,34.5,2020,3,20,0.36
29.5,35.5,2020,3,20,0.38
30.5,34.5,2020,3,20,0.3
30.5,35.5,2020,3,20,0.31
31.5,34.5,2020,3,20,0.18
31.5,35.5,2020,3,20,0.19
32.5,34.5,2020,3,20,0.22
32.5,35.5,2020,3,20,0.19
29.5,34.5,2020,3,21,0.28
29.5,35.5,2020,3,21,0.29
30.5,34.5,2020,3,21,0.24
30.5,35.5,2020,3,21,0.24
31.5,34.5,2020,3,21,0.29
31.5,35.5,2020,3,21,0.24
32.5,34.5,2020,3,21,0.29
32.5,35.5,2020,3,21,0.24
29.5,34.5,2020,3,22,0.4
29.5,35.5,2020,3,22,0.41
30.5,34.5,2020,3,22,0.39
30.5,35.5,2020,3,22,0.39
31.5,34.5,2020,3,22,0.35
31.5,35.5,2020,3,22,0.34
32.5,34.5,2020,3,22,0.35
32.5,35.5,2020,3,22,0.31
29.5,34.5,2020,3,23,0.29
29.5,35.5,2020,3,23,0.3
30.5,34.5,2020,3,23,0.34
30.5,35.5,2020,3,23,0.35
31.5,34.5,2020,3,23,0.32
31.5,35.5,2020,3,23,0.34
32.5,34.5,2020,3,23,0.29
32.5,35.5,2020,3,23,0.31
29.5,34.5,2020,3,24,0.38
29.5,35.5,2020,3,24,0.38
30.5,34.5,2020,3,24,0.35
30.5,35.5,2020,3,24,0.35
31.5,34.5,2020,3,24,0.33
31.5,35.5,2020,3,24,0.34
32.5,34.5,2020,3,24,0.28
32.5,35.5,2020,3,24,0.31
29.5,34.5,2020,3,25,0.39
29.5,35.5,2020,3,25,0.39
30.5,34.5,2020,3,25,0.38
30.5,35.5,2020,3,25,0.38
31.5,34.5,2020,3,25,0.36
31.5,35.5,2020,3,25,0.36
32.5,34.5,2020,3,25,0.33
32.5,35.5,2020,3,25,0.32
29.5,34.5,2020,3,26,0.29
29.5,35.5,2020,3,26,0.32
30.5,34.5,2020,3,26,0.31
30.5,35.5,2020,3,26,0.32
31.5,34.5,2020,3,26,0.32
31.5,35.5,2020,3,26,0.34
32.5,34.5,2020,3,26,0.29
32.5,35.5,2020,3,26,0.32
29.5,34.5,2020,3,27,0.36
29.5,35.5,2020,3,27,0.37
30.5,34.5,2020,3,27,0.33
30.5,35.5,2020,3,27,0.33
31.5,34.5,2020,3,27,0.31
31.5,35.5,2020,3,27,0.32
32.5,34.5,2020,3,27,0.23
32.5,35.5,2020,3,27,0.24
29.5,34.5,2020,3,28,0.31
29.5,35.5,2020,3,28,0.37
30.5,34.5,2020,3,28,0.29
30.5,35.5,2020,3,28,0.28
31.5,34.5,2020,3,28,0.33
31.5,35.5,2020,3,28,0.26
32.5,34.5,2020,3,28,0.35
32.5,35.5,2020,3,28,0.28
29.5,34.5,2020,3,29,0.41
29.5,35.5,2020,3,29,0.42
30.5,34.5,2020,3,29,0.39
30.5,35.5,2020,3,29,0.41
31.5,34.5,2020,3,29,0.38
31.5,35.5,2020,3,29,0.39
32.5,34.5,2020,3,29,0.37
